Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,745.200,13.397,1.150,8.352,11.614,15.655,22.821,29.612,48.919,114.701,0.075
5,774.800,13.304,1.118,8.074,11.076,14.412,17.921,22.094,34.382,1027.525,0.075
10,664.000,14.546,1.136,7.866,10.949,14.308,17.991,22.790,65.280,1027.479,0.069
15,895.000,11.155,1.012,7.810,10.663,13.891,16.793,20.500,30.750,83.183,0.090
20,835.200,12.277,0.912,7.879,10.807,14.204,17.494,21.781,33.506,1014.452,0.081
25,674.800,14.400,1.067,7.909,10.756,14.208,17.768,22.498,40.486,1040.321,0.069
30,740.200,13.492,1.077,7.871,10.586,13.952,17.475,22.215,51.510,1010.768,0.074
35,727.600,14.974,0.913,7.769,10.550,13.811,16.870,20.950,35.906,1021.269,0.067
40,752.800,12.065,1.058,7.807,10.677,14.106,17.506,21.558,34.185,752.660,0.083
45,737.200,13.548,1.168,7.759,10.650,13.872,16.989,20.828,37.552,1019.407,0.074
50,885.400,11.278,1.045,7.847,10.855,13.933,16.712,19.866,31.740,91.259,0.089
55,897.000,11.130,0.905,7.813,10.646,13.849,16.848,20.244,31.289,75.920,0.090
60,782.200,12.764,1.017,7.836,10.638,13.835,16.868,20.959,34.634,658.723,0.078
65,777.800,12.846,1.065,7.819,10.652,13.801,16.752,20.072,31.474,1013.283,0.078
70,874.600,11.410,1.074,7.927,10.597,13.885,16.989,21.597,35.339,89.840,0.088
75,887.600,11.255,0.972,7.787,10.730,13.992,16.869,20.599,31.802,86.593,0.089
80,857.000,11.641,1.035,7.986,10.839,14.032,17.151,20.744,41.446,83.890,0.086
85,781.600,12.785,0.994,7.855,10.803,13.845,16.568,20.669,36.027,632.102,0.078
90,601.600,16.604,1.071,7.941,10.798,14.149,17.029,21.240,57.094,1013.386,0.060
95,878.600,11.361,0.977,7.859,10.724,13.919,17.132,20.909,33.996,83.737,0.088
100,878.400,11.370,1.035,7.933,10.718,14.007,17.235,21.233,32.686,78.341,0.088
105,758.200,13.170,0.933,7.860,10.651,13.881,16.957,20.920,35.372,1011.028,0.076
110,477.000,21.443,0.841,8.021,10.787,14.142,17.485,22.671,693.556,1027.796,0.047
115,880.600,10.938,0.954,7.721,10.541,13.754,16.636,19.571,28.993,69.861,0.091
