Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,35.800,21.058,1.150,7.834,14.781,30.276,48.919,58.730,79.102,114.701,0.047
5,35.600,13.071,1.118,5.917,10.688,19.560,24.805,30.303,50.095,59.957,0.077
10,32.400,14.332,1.242,7.195,11.891,18.542,26.112,30.615,74.311,75.888,0.070
15,46.600,13.881,1.012,5.980,12.331,19.000,25.142,34.314,48.201,51.640,0.072
20,41.600,13.924,0.912,5.997,12.584,18.911,24.948,32.491,56.836,68.368,0.072
25,33.400,15.443,1.067,7.075,14.513,20.647,27.422,37.765,69.664,71.435,0.065
30,33.800,15.143,1.362,6.558,10.846,19.462,29.279,37.313,71.104,71.901,0.066
35,36.400,12.881,0.913,5.386,11.310,18.339,23.140,30.523,41.563,59.899,0.078
40,39.400,13.236,1.058,5.414,9.647,18.145,28.285,37.410,52.210,52.499,0.076
45,33.200,15.491,1.468,6.761,11.233,19.072,31.486,51.071,76.062,83.461,0.065
50,45.200,12.034,1.045,5.660,11.502,16.728,22.002,27.143,36.104,37.870,0.083
55,46.200,13.658,0.905,6.196,11.371,18.418,25.553,36.378,44.788,75.920,0.073
60,35.800,17.884,1.017,6.939,12.033,20.248,27.952,35.208,44.534,648.178,0.056
65,39.000,13.975,1.065,5.912,11.092,17.556,24.809,38.624,78.900,81.495,0.072
70,44.000,13.405,1.074,6.240,12.184,18.681,24.909,27.800,35.179,73.679,0.075
75,45.600,14.548,0.972,7.011,12.529,18.792,25.865,33.698,63.969,75.565,0.069
80,41.800,12.978,1.035,6.124,10.777,17.651,25.182,30.428,38.837,83.890,0.077
85,36.800,15.773,0.994,5.803,12.466,21.623,32.077,41.294,86.212,88.351,0.063
90,30.800,13.260,1.071,5.899,10.246,18.310,26.654,33.993,44.700,55.214,0.075
95,41.800,14.589,0.977,7.070,12.297,18.874,25.798,35.953,61.560,70.643,0.069
100,44.200,13.209,1.035,6.752,12.096,18.126,24.717,29.194,39.008,41.931,0.076
105,34.000,13.660,0.933,5.940,11.285,17.646,30.677,35.506,53.112,53.355,0.073
110,22.000,19.034,0.841,6.055,11.299,17.802,26.472,29.563,40.972,696.414,0.053
115,41.800,12.663,0.954,6.200,11.412,16.956,25.056,28.432,41.134,44.690,0.079
