Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,41.000,4.983,2.778,4.048,4.614,5.139,6.612,7.949,13.899,19.534,0.201
5,53.200,4.172,2.443,3.635,4.093,4.638,5.135,5.343,6.181,7.761,0.240
10,50.400,4.238,2.589,3.775,4.178,4.705,4.994,5.431,6.216,6.661,0.236
15,44.400,4.168,2.390,3.648,4.209,4.575,4.957,5.203,5.968,7.295,0.240
20,46.000,4.229,2.689,3.779,4.164,4.664,5.204,5.483,6.230,6.938,0.236
25,36.000,4.179,2.263,3.635,4.079,4.683,5.217,5.491,5.943,8.721,0.239
30,35.200,4.306,2.551,3.803,4.128,4.719,5.291,5.653,7.509,9.333,0.232
35,54.200,4.149,2.611,3.580,4.111,4.610,5.080,5.374,6.240,6.285,0.241
40,57.800,4.127,2.487,3.615,4.067,4.509,5.076,5.511,6.174,6.614,0.242
45,43.400,4.265,2.501,3.693,4.253,4.758,5.158,5.523,6.398,12.872,0.234
50,49.600,4.278,2.657,3.760,4.268,4.816,5.181,5.475,5.714,6.029,0.234
55,56.400,4.221,2.392,3.778,4.200,4.679,5.080,5.352,5.997,6.349,0.237
60,49.600,4.161,2.249,3.674,4.088,4.561,5.157,5.752,6.931,7.601,0.240
65,50.600,4.209,2.619,3.794,4.233,4.613,4.993,5.272,5.885,6.609,0.238
70,46.600,4.163,2.342,3.673,4.146,4.569,5.169,5.431,5.951,6.273,0.240
75,44.000,4.202,2.566,3.671,4.146,4.620,5.093,5.518,6.292,7.705,0.238
80,44.000,4.224,2.406,3.726,4.172,4.660,5.151,5.612,6.213,6.678,0.237
85,50.600,4.233,2.462,3.703,4.197,4.813,5.209,5.502,5.821,6.007,0.236
90,54.200,4.231,2.610,3.687,4.152,4.721,5.122,5.508,6.343,10.995,0.236
95,46.600,4.202,2.447,3.714,4.163,4.685,5.075,5.374,5.723,6.015,0.238
100,42.400,4.148,2.649,3.614,4.155,4.620,4.976,5.127,5.408,10.750,0.241
105,32.800,4.278,2.842,3.712,4.197,4.626,5.163,5.810,7.326,10.091,0.234
110,54.600,4.075,2.297,3.595,4.023,4.543,4.969,5.200,6.026,6.104,0.245
115,42.800,4.193,2.582,3.658,4.101,4.673,5.165,5.543,6.411,8.447,0.238
