Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,470,470.000,790,7155,15384,21140,27108,39637,57600,146116,192401,469,1,146116,15384,21140,27108,39637,57600
1,831,831.000,679,1393,6545,11949,18640,29146,36214,55900,114711,831,0,55900,6545,11949,18640,29146,36214
2,884,884.000,555,1309,7173,11352,17776,25594,34228,59157,87578,883,1,59157,7173,11352,17776,25594,34228
3,963,963.000,678,1220,7340,10332,17248,23280,29636,43697,76194,963,0,43697,7340,10332,17248,23280,29636
4,959,959.000,634,1171,5626,10360,16743,23041,29089,55458,97989,959,0,55458,5626,10360,16743,23041,29089
5,1024,1024.000,772,1183,4787,9689,15747,21875,29083,46688,80469,1024,0,46688,4787,9689,15747,21875,29083
6,1059,1059.000,683,1138,5295,9427,15715,21431,24774,40802,64857,1058,1,40802,5295,9427,15715,21431,24774
7,995,995.000,601,1129,8670,10031,16287,22102,26970,44317,107900,994,1,44317,8670,10031,16287,22102,26970
8,946,946.000,659,1211,9611,10577,17046,22241,29021,47927,71767,945,1,47927,9611,10577,17046,22241,29021
9,962,962.000,643,1132,6956,10367,16628,21871,27592,71770,111935,962,0,71770,6956,10367,16628,21871,27592
10,1015,1015.000,594,1128,8330,9841,16532,21768,26302,37614,70833,1014,1,37614,8330,9841,16532,21768,26302
11,1063,1063.000,635,1151,8173,9425,15449,20919,24271,38102,82229,1063,0,38102,8173,9425,15449,20919,24271
12,1005,1005.000,618,1128,7125,9877,16518,21736,26705,43506,64834,1004,1,43506,7125,9877,16518,21736,26705
13,1037,1037.000,723,1166,5629,9631,16287,21856,26533,39904,57740,1037,0,39904,5629,9631,16287,21856,26533
14,1017,1017.000,713,1155,8510,9778,15998,21374,25140,48784,79720,1017,0,48784,8510,9778,15998,21374,25140
15,531,531.000,626,1131,9001,25445,16571,22751,28116,834848,1034441,530,1,834848,9001,25445,16571,22751,28116
16,650,650.000,716,1175,9135,9994,16856,22203,28503,37403,44580,650,0,37403,9135,9994,16856,22203,28503
17,971,971.000,585,1172,9240,10267,17049,22667,26880,42160,57595,970,1,42160,9240,10267,17049,22667,26880
18,1043,1043.000,705,1119,7747,9555,16689,21285,24903,36887,47530,1043,0,36887,7747,9555,16689,21285,24903
19,1021,1021.000,708,1127,8684,9803,16644,21225,24503,39825,50134,1020,1,39825,8684,9803,16644,21225,24503
20,905,905.000,750,1161,8654,16437,16144,21430,25724,74080,1031446,904,1,74080,8654,16437,16144,21430,25724
21,278,278.000,679,1172,6325,18468,18291,25598,32466,602394,643911,278,0,602394,6325,18468,18291,25598,32466
22,994,994.000,728,1165,8399,10016,16843,21867,27718,41962,76101,993,1,41962,8399,10016,16843,21867,27718
23,1067,1067.000,733,1137,8025,9344,16059,20927,23238,36143,75539,1067,0,36143,8025,9344,16059,20927,23238
24,1055,1055.000,725,1148,7560,9491,16021,21288,25754,42001,59199,1054,1,42001,7560,9491,16021,21288,25754
25,1074,1074.000,624,1118,8019,11108,16157,20574,24253,35255,1030201,1074,0,35255,8019,11108,16157,20574,24253
26,221,221.000,678,1172,10703,36531,17778,24034,39221,829763,939518,221,0,829763,10703,36531,17778,24034,39221
27,953,953.000,646,1146,7899,10389,16654,22369,28622,63652,81179,952,1,63652,7899,10389,16654,22369,28622
28,1006,1006.000,642,1151,6843,9937,16656,22191,27131,40288,92995,1005,1,40288,6843,9937,16656,22191,27131
29,964,964.000,679,1145,8867,10365,16708,21733,25352,49688,148192,963,1,49688,8867,10365,16708,21733,25352
30,976,976.000,597,1110,6002,13612,15424,20637,23483,44651,1049829,975,1,44651,6002,13612,15424,20637,23483
31,414,414.000,661,1146,6871,16211,17384,23222,28830,486481,551920,413,1,486481,6871,16211,17384,23222,28830
32,1041,1041.000,670,1130,7810,9916,16559,20899,25288,50969,76635,1040,1,50969,7810,9916,16559,20899,25288
33,533,533.000,724,1121,4764,24176,15794,20635,26146,909568,1014350,533,0,909568,4764,24176,15794,20635,26146
34,720,720.000,691,1138,7240,9315,16246,21219,23753,35094,50932,719,1,35094,7240,9315,16246,21219,23753
35,1010,1010.000,668,1154,7798,9905,16222,21337,25118,46892,105779,1009,1,46892,7798,9905,16222,21337,25118
36,1067,1067.000,650,1182,7342,9332,15956,20556,23277,38279,57222,1066,1,38279,7342,9332,15956,20556,23277
37,1081,1081.000,580,1165,7350,9247,15543,21129,23610,35022,58000,1080,1,35022,7350,9247,15543,21129,23610
38,1017,1017.000,646,1174,6907,10224,16903,21933,26479,51635,85893,1016,1,51635,6907,10224,16903,21933,26479
39,1011,1011.000,609,1156,6076,9480,16314,21425,24659,37199,52919,1011,0,37199,6076,9480,16314,21425,24659
40,1038,1038.000,594,1172,7951,9595,16289,21691,25928,35994,58811,1037,1,35994,7951,9595,16289,21691,25928
41,1023,1023.000,690,1173,8366,9723,16209,21207,24151,40699,78473,1023,0,40699,8366,9723,16209,21207,24151
42,1055,1055.000,640,1179,8009,9505,16435,21155,23831,35219,60696,1054,1,35219,8009,9505,16435,21155,23831
43,1042,1042.000,702,1177,8478,9553,16376,21126,24156,33690,62869,1042,0,33690,8478,9553,16376,21126,24156
44,1010,1010.000,690,1148,7331,9910,16107,21333,24172,65152,86350,1010,0,65152,7331,9910,16107,21333,24172
45,1026,1026.000,743,1155,6830,12760,16056,20705,23570,36254,1022174,1026,0,36254,6830,12760,16056,20705,23570
46,448,448.000,763,1203,9247,15378,17277,24073,26311,67254,691215,447,1,67254,9247,15378,17277,24073,26311
47,1076,1076.000,647,1152,5663,9258,16280,21225,23497,35797,58193,1075,1,35797,5663,9258,16280,21225,23497
48,1071,1071.000,624,1132,5530,9333,16023,21082,24689,35535,49601,1071,0,35535,5530,9333,16023,21082,24689
49,1017,1017.000,722,1139,8636,9795,17270,21918,24973,34518,55638,1016,1,34518,8636,9795,17270,21918,24973
50,1006,1006.000,684,1156,7590,9925,16493,21501,25950,60525,76260,1005,1,60525,7590,9925,16493,21501,25950
51,1052,1052.000,636,1167,7464,9520,16623,21195,24583,36951,42758,1052,0,36951,7464,9520,16623,21195,24583
52,1071,1071.000,686,1184,7815,9281,15905,20967,23565,34977,48144,1071,0,34977,7815,9281,15905,20967,23565
53,1075,1075.000,689,1149,5845,9302,16154,20801,23722,34692,60485,1075,0,34692,5845,9302,16154,20801,23722
54,1023,1023.000,697,1168,7885,9741,16100,21411,24763,38663,75787,1022,1,38663,7885,9741,16100,21411,24763
55,998,998.000,734,1168,8495,10019,16148,21379,25286,62461,93798,998,0,62461,8495,10019,16148,21379,25286
56,1015,1015.000,687,1173,7350,9800,16819,21828,25456,38170,58209,1015,0,38170,7350,9800,16819,21828,25456
57,1108,1108.000,698,1146,4800,9050,15168,20727,23791,38841,67480,1107,1,38841,4800,9050,15168,20727,23791
58,1074,1074.000,532,1147,5073,9252,15790,21400,24856,36321,63450,1073,1,36321,5073,9252,15790,21400,24856
59,1034,1034.000,732,1175,7221,9683,15810,21026,25084,48852,62305,1034,0,48852,7221,9683,15810,21026,25084
60,981,981.000,692,1163,8288,10199,16402,21739,24776,63622,86582,981,0,63622,8288,10199,16402,21739,24776
61,1024,1024.000,620,1134,5845,9711,15782,21499,28411,51273,80708,1024,0,51273,5845,9711,15782,21499,28411
62,1054,1054.000,589,1123,6450,9461,15860,21672,26604,38519,53151,1053,1,38519,6450,9461,15860,21672,26604
63,1029,1029.000,660,1134,9592,9722,16650,21319,23806,35430,61191,1029,0,35430,9592,9722,16650,21319,23806
64,1084,1084.000,679,1128,7825,9206,15897,20370,22745,34493,63242,1083,1,34493,7825,9206,15897,20370,22745
65,1013,1013.000,586,1126,7584,9850,16043,21379,24199,61660,79622,1013,0,61660,7584,9850,16043,21379,24199
66,1062,1062.000,599,1135,7811,9374,16026,20953,23284,35781,60445,1062,0,35781,7811,9374,16026,20953,23284
67,1079,1079.000,670,1128,7062,9256,15399,20775,24288,36938,64452,1078,1,36938,7062,9256,15399,20775,24288
68,1093,1093.000,665,1124,7377,9157,15834,20580,23326,34088,43359,1093,0,34088,7377,9157,15834,20580,23326
69,1051,1051.000,687,1129,8577,9506,15958,20726,24279,36443,52867,1050,1,36443,8577,9506,15958,20726,24279
70,990,990.000,630,1175,9241,10168,16457,21197,25444,62172,78336,989,1,62172,9241,10168,16457,21197,25444
71,1027,1027.000,617,1178,8949,9614,16188,20757,23439,35402,79679,1027,0,35402,8949,9614,16188,20757,23439
