Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,39.000,14.942,0.635,1.436,4.672,22.585,38.353,55.072,93.586,191.077,0.067
5,51.600,14.241,0.601,1.232,4.086,22.009,43.182,52.950,106.645,111.935,0.070
10,53.000,12.698,0.594,1.364,6.134,19.957,33.661,45.256,67.351,82.229,0.079
15,41.400,12.021,0.585,1.362,6.342,17.867,34.201,38.843,53.879,57.595,0.083
20,43.200,12.236,0.679,1.365,5.258,19.919,32.740,41.962,73.444,83.555,0.082
25,43.200,15.167,0.624,1.227,7.781,22.793,35.466,49.008,126.240,148.192,0.066
30,37.400,10.982,0.597,1.110,5.550,18.273,30.661,36.188,53.026,58.750,0.091
35,51.800,11.948,0.580,1.260,3.132,17.713,36.134,49.567,78.360,105.779,0.084
40,49.000,11.678,0.594,1.301,5.816,18.745,31.686,38.759,64.100,78.473,0.086
45,43.800,10.275,0.624,1.406,4.135,16.219,30.814,36.125,45.048,55.638,0.097
50,54.800,9.990,0.636,1.355,4.389,15.186,28.112,36.435,53.063,61.300,0.100
55,54.200,12.080,0.532,1.309,6.004,19.917,33.813,39.102,58.533,63.450,0.083
60,50.400,10.358,0.589,1.336,3.818,14.967,27.812,36.809,61.191,86.582,0.097
65,56.600,11.342,0.586,1.249,3.601,18.225,29.737,35.795,71.702,71.917,0.088
70,41.600,11.137,0.617,1.290,5.281,17.706,30.285,35.854,49.831,79.679,0.090
75,48.600,12.825,0.565,1.226,5.174,22.057,32.756,40.327,66.802,96.585,0.078
80,48.000,10.681,0.571,1.300,4.953,15.602,31.577,38.859,53.413,70.585,0.094
85,55.600,11.181,0.554,1.288,4.273,17.922,31.855,39.949,58.933,66.149,0.089
90,48.800,11.629,0.622,1.198,2.645,19.375,30.840,38.184,56.228,125.366,0.086
95,47.000,12.737,0.549,1.241,4.586,21.141,33.176,43.922,68.818,94.985,0.079
100,43.000,11.162,0.670,1.332,6.068,16.772,30.788,36.215,52.837,75.993,0.090
105,33.000,11.307,0.550,1.244,2.905,17.958,30.997,42.486,62.635,72.866,0.088
110,50.200,13.923,0.705,1.365,7.345,22.601,36.403,44.099,69.187,79.073,0.072
115,46.200,13.791,0.615,1.340,8.982,20.603,33.617,45.380,70.751,84.267,0.073
