Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,703.400,12.806,0.555,1.261,11.543,18.974,27.607,36.214,62.903,192.401,0.078
5,845.600,10.560,0.659,1.122,10.656,17.134,22.009,26.931,42.543,95.805,0.095
10,869.400,10.350,0.632,1.107,10.580,16.854,21.768,25.216,38.607,79.720,0.097
15,715.000,12.924,0.705,1.109,11.037,17.460,22.179,26.371,39.937,1034.441,0.077
20,725.800,12.670,0.725,1.109,10.610,17.062,21.857,25.788,45.072,1031.446,0.079
25,723.200,12.586,0.678,1.111,10.687,17.146,21.885,25.457,46.724,1030.201,0.079
30,627.400,14.922,0.721,1.098,10.100,16.868,21.187,24.833,52.481,1049.829,0.067
35,877.800,10.322,0.703,1.122,10.847,16.990,21.480,24.335,36.355,85.893,0.097
40,874.200,10.394,0.683,1.123,10.804,16.926,21.487,24.348,36.274,86.350,0.096
45,798.600,11.624,0.707,1.113,10.537,17.255,21.689,24.819,35.166,1022.174,0.086
50,884.800,10.324,0.689,1.130,10.622,17.055,21.613,24.426,36.396,76.260,0.097
55,883.000,10.209,0.698,1.118,10.508,16.780,21.476,24.672,37.872,93.798,0.098
60,881.400,10.400,0.673,1.101,10.614,16.961,21.549,25.193,41.837,84.123,0.096
65,897.600,10.075,0.676,1.094,10.709,16.642,21.006,23.780,35.828,79.622,0.099
70,822.800,12.461,0.679,1.108,10.905,16.859,21.053,23.796,35.877,1052.049,0.080
75,794.600,10.195,0.709,1.099,10.682,16.824,21.259,24.191,34.893,85.142,0.098
80,780.800,11.789,0.692,1.096,10.461,16.634,21.006,23.734,38.631,1032.802,0.085
85,889.400,10.208,0.698,1.104,10.731,17.011,21.141,23.889,37.903,74.632,0.098
90,887.000,10.259,0.592,1.105,10.873,16.805,21.075,23.899,38.517,73.522,0.097
95,786.200,11.595,0.716,1.104,10.851,16.880,21.228,24.079,38.302,1025.443,0.086
100,778.000,11.909,0.697,1.093,10.877,16.839,21.174,23.497,35.228,1009.315,0.084
105,563.800,16.724,0.701,1.101,11.100,16.800,21.464,24.565,51.335,1028.874,0.060
110,899.400,9.970,0.674,1.086,10.654,16.528,20.738,23.131,35.756,74.641,0.100
115,710.000,12.712,0.688,1.106,10.847,17.175,21.688,25.410,46.680,1014.957,0.079
