Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,212.600,16.338,0.830,1.564,9.598,23.542,42.946,52.865,93.748,180.586,0.061
5,262.200,13.308,0.556,1.268,4.437,21.974,36.974,46.112,60.985,75.048,0.075
10,182.800,19.163,0.762,1.255,7.055,30.235,45.908,65.459,118.431,174.503,0.052
15,239.400,13.982,0.695,1.198,4.033,23.051,36.717,44.696,66.796,117.709,0.072
20,243.600,15.225,0.722,1.182,4.855,24.849,38.434,49.672,80.990,179.704,0.066
25,263.200,13.883,0.703,1.188,4.533,23.104,35.697,50.544,70.074,110.921,0.072
30,185.600,20.214,0.740,1.260,10.848,38.216,52.712,60.813,73.266,218.749,0.049
35,206.800,15.993,0.678,1.221,3.779,26.272,47.769,54.746,71.671,79.630,0.063
40,235.000,14.822,0.737,1.199,3.701,24.588,44.292,52.628,63.269,80.495,0.067
45,213.000,15.044,0.706,1.198,3.897,23.532,44.501,52.994,66.083,81.891,0.066
50,200.800,17.266,0.738,1.245,5.978,31.664,50.462,58.675,75.742,91.324,0.058
55,179.800,16.486,0.778,1.227,4.043,25.262,49.927,60.489,77.371,108.796,0.061
60,217.400,16.071,0.729,1.215,4.477,25.001,42.988,54.946,84.164,845.323,0.062
65,206.800,17.247,0.744,1.260,4.155,24.820,49.765,55.658,67.995,1024.042,0.058
70,204.400,16.318,0.761,1.269,4.031,28.683,47.601,54.114,67.717,89.988,0.061
75,226.000,14.769,0.719,1.228,4.185,24.690,42.723,51.238,62.388,71.213,0.068
80,219.000,16.002,0.715,1.260,4.603,26.392,44.508,51.773,64.515,143.493,0.062
85,205.600,16.426,0.712,1.227,4.832,25.361,43.840,51.824,69.713,1017.986,0.061
90,136.000,25.693,0.766,1.242,4.165,32.533,61.308,75.159,391.834,554.694,0.039
95,198.600,15.804,0.731,1.201,4.130,20.564,49.161,59.073,91.490,240.051,0.063
100,198.800,16.316,0.746,1.267,3.939,25.363,48.903,57.419,70.472,88.402,0.061
105,208.800,15.757,0.754,1.229,3.956,27.704,45.678,53.659,70.966,94.746,0.063
110,208.400,15.202,0.672,1.233,4.161,24.816,44.316,53.088,62.726,79.764,0.066
115,216.200,15.978,0.758,1.227,5.695,26.358,44.430,52.596,68.028,85.718,0.063
