Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1658108323.817926,105733,5,1
1,NewOrder,1658108323.817981,82712,7,1
1,NewOrder,1658108323.818204,82297,8,1
1,NewOrder,1658108323.818229,91647,1,1
1,NewOrder,1658108323.818255,91586,6,1
1,NewOrder,1658108323.818280,91595,2,1
1,NewOrder,1658108323.818312,82058,0,1
1,NewOrder,1658108323.818323,82047,4,1
1,NewOrder,1658108323.818362,72294,3,1
1,NewOrder,1658108323.890889,59681,3,1
1,NewOrder,1658108323.900383,19750,9,1
1,NewOrder,1658108323.900457,52425,0,1
1,NewOrder,1658108323.900457,56568,4,1
1,NewOrder,1658108323.900619,59019,8,1
1,NewOrder,1658108323.900772,38450,7,1
1,NewOrder,1658108323.909916,59279,6,1
1,NewOrder,1658108323.909980,49822,1,1
1,NewOrder,1658108323.909992,59785,2,1
1,NewOrder,1658108323.920203,40218,9,1
1,NewOrder,1658108323.923802,50683,5,1
1,NewOrder,1658108323.939294,32413,7,1
1,NewOrder,1658108323.950637,66800,3,1
1,NewOrder,1658108323.952931,62164,0,1
1,NewOrder,1658108323.957076,148402,4,1
1,NewOrder,1658108323.959729,51582,8,1
1,NewOrder,1658108323.959842,43075,1,1
1,NewOrder,1658108323.960463,145005,9,1
1,NewOrder,1658108323.969266,136326,6,1
1,NewOrder,1658108323.969881,135755,2,1
1,NewOrder,1658108323.971798,133838,7,1
1,NewOrder,1658108323.974556,50003,5,1
1,NewOrder,1658108324.002994,196307,1,1
1,NewOrder,1658108324.011377,40738,8,1
1,NewOrder,1658108324.015157,184133,0,1
1,NewOrder,1658108324.017482,46456,3,1
1,NewOrder,1658108324.024628,33592,5,1
1,NewOrder,1658108324.052194,29929,8,1
1,NewOrder,1658108324.058277,141195,5,1
1,NewOrder,1658108324.064006,135242,3,1
1,NewOrder,1658108324.082194,117126,8,1
1,NewOrder,1658108324.105525,221861,4,1
1,NewOrder,1658108324.105529,221853,9,1
1,NewOrder,1658108324.105631,221983,6,1
1,NewOrder,1658108324.105713,221889,2,1
1,NewOrder,1658108324.105713,221888,7,1
1,NewOrder,1658108324.199316,141316,3,1
1,NewOrder,1658108324.199334,141411,0,1
1,NewOrder,1658108324.199358,141855,1,1
1,NewOrder,1658108324.199363,141197,8,1
1,NewOrder,1658108324.199502,41922,5,1
1,NewOrder,1658108324.241490,33359,5,1
1,NewOrder,1658108324.274909,35316,5,1
1,NewOrder,1658108324.310284,30275,5,1
1,NewOrder,1658108324.327457,66017,4,1
1,NewOrder,1658108324.327457,32299,9,1
1,NewOrder,1658108324.327672,58221,2,1
1,NewOrder,1658108324.327673,62413,7,1
1,NewOrder,1658108324.327683,32081,6,1
1,NewOrder,1658108324.340621,45235,8,1
1,NewOrder,1658108324.340631,52120,5,1
1,NewOrder,1658108324.340692,65522,3,1
1,NewOrder,1658108324.340783,55425,0,1
1,NewOrder,1658108324.341257,56823,1,1
1,NewOrder,1658108324.359824,42623,6,1
1,NewOrder,1658108324.359824,42689,9,1
1,NewOrder,1658108324.385931,59600,8,1
1,NewOrder,1658108324.385932,69968,2,1
1,NewOrder,1658108324.390136,44484,7,1
1,NewOrder,1658108324.392807,41867,5,1
1,NewOrder,1658108324.393537,62736,4,1
1,NewOrder,1658108324.396283,44537,0,1
1,NewOrder,1658108324.398135,25688,1,1
1,NewOrder,1658108324.402512,21127,6,1
1,NewOrder,1658108324.402542,42931,9,1
1,NewOrder,1658108324.406280,51026,3,1
1,NewOrder,1658108324.423711,32242,6,1
1,NewOrder,1658108324.423904,21580,1,1
1,NewOrder,1658108324.434686,31452,7,1
1,NewOrder,1658108324.434714,31423,5,1
1,NewOrder,1658108324.440907,27321,0,1
1,NewOrder,1658108324.445518,20662,9,1
1,NewOrder,1658108324.445545,32029,1,1
1,NewOrder,1658108324.445574,63009,8,1
1,NewOrder,1658108324.455953,41798,2,1
1,NewOrder,1658108324.456012,42834,6,1
1,NewOrder,1658108324.456310,31050,4,1
1,NewOrder,1658108324.457345,33621,3,1
1,NewOrder,1658108324.466198,21134,7,1
1,NewOrder,1658108324.466199,144353,5,1
1,NewOrder,1658108324.466253,32485,9,1
1,NewOrder,1658108324.468293,37410,0,1
1,NewOrder,1658108324.477652,132990,1,1
1,NewOrder,1658108324.487434,123111,7,1
1,NewOrder,1658108324.487453,123026,4,1
1,NewOrder,1658108324.491040,32214,3,1
1,NewOrder,1658108324.497820,241353,2,1
1,NewOrder,1658108324.498807,240154,9,1
1,NewOrder,1658108324.498891,240285,6,1
1,NewOrder,1658108324.505762,35557,0,1
1,NewOrder,1658108324.508638,39649,8,1
1,NewOrder,1658108324.523318,26493,3,1
1,NewOrder,1658108324.541378,197798,0,1
1,NewOrder,1658108324.548353,21927,8,1
1,NewOrder,1658108324.549867,25706,3,1
1,NewOrder,1658108324.570372,20853,8,1
1,NewOrder,1658108324.576331,22565,3,1
1,NewOrder,1658108324.591290,22063,8,1
1,NewOrder,1658108324.598957,43614,3,1
1,NewOrder,1658108324.610546,141751,4,1
1,NewOrder,1658108324.610633,38468,5,1
1,NewOrder,1658108324.610634,32041,7,1
1,NewOrder,1658108324.610698,141718,1,1
1,NewOrder,1658108324.613398,27200,8,1
1,NewOrder,1658108324.640665,111590,8,1
1,NewOrder,1658108324.642635,129434,3,1
1,NewOrder,1658108324.642728,141654,7,1
1,NewOrder,1658108324.649154,134455,5,1
1,NewOrder,1658108324.739248,44343,2,1
1,NewOrder,1658108324.739277,52038,0,1
1,NewOrder,1658108324.739277,81218,6,1
1,NewOrder,1658108324.739623,70804,9,1
1,NewOrder,1658108324.752298,31311,8,1
1,NewOrder,1658108324.752335,68083,4,1
1,NewOrder,1658108324.752453,29958,1,1
1,NewOrder,1658108324.772158,27996,3,1
1,NewOrder,1658108324.782478,10422,1,1
1,NewOrder,1658108324.783658,101985,2,1
1,NewOrder,1658108324.783659,37485,8,1
1,NewOrder,1658108324.783672,47213,5,1
1,NewOrder,1658108324.784440,36988,7,1
1,NewOrder,1658108324.791434,57381,0,1
1,NewOrder,1658108324.792977,28167,1,1
1,NewOrder,1658108324.800211,56148,3,1
1,NewOrder,1658108324.810489,18595,9,1
1,NewOrder,1658108324.820490,18799,4,1
1,NewOrder,1658108324.820535,29019,6,1
1,NewOrder,1658108324.821219,63573,1,1
1,NewOrder,1658108324.821219,61676,8,1
1,NewOrder,1658108324.821461,28309,7,1
1,NewOrder,1658108324.829166,56169,9,1
1,NewOrder,1658108324.830956,56210,5,1
1,NewOrder,1658108324.839370,122000,4,1
1,NewOrder,1658108324.848889,45815,0,1
1,NewOrder,1658108324.849621,111725,6,1
1,NewOrder,1658108324.849809,111560,7,1
1,NewOrder,1658108324.856412,119841,3,1
1,NewOrder,1658108324.882968,103218,8,1
1,NewOrder,1658108324.884845,226613,1,1
1,NewOrder,1658108324.885395,226449,9,1
1,NewOrder,1658108324.885677,91452,2,1
1,NewOrder,1658108324.887210,85229,5,1
1,NewOrder,1658108324.894762,231763,0,1
1,NewOrder,1658108324.961410,165232,6,1
1,NewOrder,1658108324.961544,165097,4,1
1,NewOrder,1658108324.961544,164967,7,1
1,NewOrder,1658108324.972491,154120,5,1
1,NewOrder,1658108324.976328,29875,3,1
1,NewOrder,1658108324.977161,149351,2,1
1,NewOrder,1658108324.986213,140398,8,1
1,NewOrder,1658108325.006271,120311,3,1
1,NewOrder,1658108325.111503,24091,1,1
1,NewOrder,1658108325.111906,23532,9,1
1,NewOrder,1658108325.126573,31016,2,1
1,NewOrder,1658108325.126573,18861,7,1
1,NewOrder,1658108325.126589,28863,0,1
1,NewOrder,1658108325.126622,28950,3,1
1,NewOrder,1658108325.126674,28210,5,1
1,NewOrder,1658108325.126733,28756,6,1
1,NewOrder,1658108325.126734,28804,4,1
1,NewOrder,1658108325.126770,28704,8,1
1,NewOrder,1658108325.135494,29610,9,1
1,NewOrder,1658108325.135676,38526,1,1
1,NewOrder,1658108325.145476,28721,7,1
1,NewOrder,1658108325.154924,29314,5,1
1,NewOrder,1658108325.155498,28532,0,1
1,NewOrder,1658108325.155518,37369,8,1
1,NewOrder,1658108325.155556,28545,6,1
1,NewOrder,1658108325.155579,28546,4,1
1,NewOrder,1658108325.155611,28572,3,1
1,NewOrder,1658108325.157630,35271,2,1
1,NewOrder,1658108325.165152,27782,9,1
1,NewOrder,1658108325.174244,28387,7,1
1,NewOrder,1658108325.174249,27628,1,1
1,NewOrder,1658108325.184082,43406,0,1
1,NewOrder,1658108325.184176,42086,6,1
1,NewOrder,1658108325.184178,47754,4,1
1,NewOrder,1658108325.184248,52131,3,1
1,NewOrder,1658108325.184284,47956,5,1
1,NewOrder,1658108325.192973,46308,8,1
1,NewOrder,1658108325.192988,45067,2,1
1,NewOrder,1658108325.193027,19370,9,1
1,NewOrder,1658108325.201921,40588,1,1
1,NewOrder,1658108325.202668,18876,7,1
1,NewOrder,1658108325.212452,41186,9,1
1,NewOrder,1658108325.221603,38997,7,1
1,NewOrder,1658108325.226339,35143,6,1
1,NewOrder,1658108325.227537,46123,0,1
1,NewOrder,1658108325.231985,39572,4,1
1,NewOrder,1658108325.232292,31914,5,1
1,NewOrder,1658108325.236433,51135,3,1
1,NewOrder,1658108325.238113,43328,2,1
1,NewOrder,1658108325.239318,41918,8,1
1,NewOrder,1658108325.242544,46908,1,1
1,NewOrder,1658108325.253703,163009,9,1
1,NewOrder,1658108325.260656,123359,7,1
1,NewOrder,1658108325.261535,28543,6,1
1,NewOrder,1658108325.264246,152343,5,1
1,NewOrder,1658108325.271612,33277,4,1
1,NewOrder,1658108325.273729,38236,0,1
1,NewOrder,1658108325.281292,35870,8,1
1,NewOrder,1658108325.281478,28775,2,1
1,NewOrder,1658108325.287629,46087,3,1
1,NewOrder,1658108325.289499,33547,1,1
1,NewOrder,1658108325.290119,29263,6,1
1,NewOrder,1658108325.304945,31088,4,1
1,NewOrder,1658108325.310312,39063,2,1
1,NewOrder,1658108325.312022,119320,0,1
1,NewOrder,1658108325.317242,115132,8,1
1,NewOrder,1658108325.319435,29548,6,1
1,NewOrder,1658108325.323081,93714,1,1
1,NewOrder,1658108325.333807,172636,3,1
1,NewOrder,1658108325.336067,96447,4,1
1,NewOrder,1658108325.349040,157082,6,1
1,NewOrder,1658108325.349445,157524,2,1
1,NewOrder,1658108325.384057,112935,7,1
1,NewOrder,1658108325.416668,80195,5,1
1,NewOrder,1658108325.416762,89418,9,1
1,NewOrder,1658108325.416829,80163,1,1
1,NewOrder,1658108325.431403,65572,0,1
1,NewOrder,1658108325.432435,73867,8,1
1,NewOrder,1658108325.432550,73684,4,1
1,NewOrder,1658108325.496926,29311,5,1
1,NewOrder,1658108325.497026,29182,7,1
1,NewOrder,1658108325.497036,29232,1,1
1,NewOrder,1658108325.497082,29263,0,1
1,NewOrder,1658108325.506160,29244,6,1
1,NewOrder,1658108325.506208,29188,9,1
1,NewOrder,1658108325.506275,29123,4,1
1,NewOrder,1658108325.506342,29114,8,1
1,NewOrder,1658108325.506473,28853,3,1
1,NewOrder,1658108325.507022,28304,2,1
1,NewOrder,1658108325.526258,28143,7,1
1,NewOrder,1658108325.526259,44700,5,1
1,NewOrder,1658108325.526304,28112,1,1
1,NewOrder,1658108325.526402,28014,0,1
1,NewOrder,1658108325.535379,29243,2,1
1,NewOrder,1658108325.535386,13659,3,1
1,NewOrder,1658108325.535436,9221,6,1
1,NewOrder,1658108325.535436,28554,9,1
1,NewOrder,1658108325.535447,28562,4,1
1,NewOrder,1658108325.535514,28429,8,1
1,NewOrder,1658108325.544706,19958,6,1
1,NewOrder,1658108325.549092,47145,3,1
1,NewOrder,1658108325.554451,38989,7,1
1,NewOrder,1658108325.554479,51080,0,1
1,NewOrder,1658108325.554486,20290,1,1
1,NewOrder,1658108325.564051,48158,8,1
1,NewOrder,1658108325.564102,29450,9,1
1,NewOrder,1658108325.564163,57314,4,1
1,NewOrder,1658108325.564689,44047,2,1
1,NewOrder,1658108325.564718,30092,6,1
1,NewOrder,1658108325.571023,39251,5,1
1,NewOrder,1658108325.574807,34879,1,1
1,NewOrder,1658108325.593479,27953,7,1
1,NewOrder,1658108325.593606,27935,9,1
1,NewOrder,1658108325.594843,26676,6,1
1,NewOrder,1658108325.596268,34464,3,1
1,NewOrder,1658108325.605598,39823,0,1
1,NewOrder,1658108325.608775,44458,2,1
1,NewOrder,1658108325.609739,22079,1,1
1,NewOrder,1658108325.610356,51449,5,1
1,NewOrder,1658108325.612257,45348,8,1
1,NewOrder,1658108325.621575,21236,9,1
1,NewOrder,1658108325.621610,31945,7,1
1,NewOrder,1658108325.621611,30608,4,1
1,NewOrder,1658108325.621612,31615,6,1
1,NewOrder,1658108325.630761,30983,3,1
1,NewOrder,1658108325.631846,20378,1,1
1,NewOrder,1658108325.642844,18972,9,1
1,NewOrder,1658108325.645477,31073,0,1
1,NewOrder,1658108325.652241,70269,4,1
1,NewOrder,1658108325.652256,187302,1,1
1,NewOrder,1658108325.653255,186341,6,1
1,NewOrder,1658108325.653273,185970,2,1
1,NewOrder,1658108325.653571,185637,7,1
1,NewOrder,1658108325.657646,37292,8,1
1,NewOrder,1658108325.661772,22498,3,1
1,NewOrder,1658108325.661828,29938,5,1
1,NewOrder,1658108325.661834,177746,9,1
1,NewOrder,1658108325.676582,23155,0,1
1,NewOrder,1658108325.684295,22147,3,1
1,NewOrder,1658108325.691796,151506,5,1
1,NewOrder,1658108325.694958,25814,8,1
1,NewOrder,1658108325.699765,17996,0,1
1,NewOrder,1658108325.706475,21815,3,1
1,NewOrder,1658108325.717790,30593,0,1
1,NewOrder,1658108325.720799,23268,8,1
1,NewOrder,1658108325.722539,20621,4,1
1,NewOrder,1658108325.728314,32211,3,1
1,NewOrder,1658108325.743194,22498,4,1
1,NewOrder,1658108325.744148,22869,8,1
1,NewOrder,1658108325.748417,20034,0,1
1,NewOrder,1658108325.760553,22365,3,1
1,NewOrder,1658108325.765717,25825,4,1
1,NewOrder,1658108325.767042,19747,8,1
1,NewOrder,1658108325.768472,25916,0,1
1,NewOrder,1658108325.782957,72445,3,1
1,NewOrder,1658108325.786815,83367,8,1
1,NewOrder,1658108325.791574,265467,4,1
1,NewOrder,1658108325.794412,96288,0,1
1,NewOrder,1658108325.839229,217690,7,1
1,NewOrder,1658108325.839261,45126,2,1
1,NewOrder,1658108325.839572,53966,1,1
1,NewOrder,1658108325.839605,217413,9,1
1,NewOrder,1658108325.839619,41915,6,1
1,NewOrder,1658108325.843321,240723,5,1
1,NewOrder,1658108325.855444,45565,3,1
1,NewOrder,1658108325.870212,197134,8,1
1,NewOrder,1658108325.881572,221402,6,1
1,NewOrder,1658108325.884412,211234,2,1
1,NewOrder,1658108325.890727,203768,0,1
1,NewOrder,1658108325.893561,179999,1,1
1,NewOrder,1658108325.901038,196834,3,1
1,NewOrder,1658108326.056938,27210,7,1
1,NewOrder,1658108326.057040,56412,9,1
1,NewOrder,1658108326.057051,55693,4,1
1,NewOrder,1658108326.067368,66801,8,1
1,NewOrder,1658108326.073575,39865,1,1
1,NewOrder,1658108326.084063,42112,5,1
1,NewOrder,1658108326.084165,29004,7,1
1,NewOrder,1658108326.094527,44773,0,1
1,NewOrder,1658108326.095669,26628,2,1
1,NewOrder,1658108326.097889,53283,3,1
1,NewOrder,1658108326.102992,29762,6,1
1,NewOrder,1658108326.112768,28805,4,1
1,NewOrder,1658108326.113192,28359,7,1
1,NewOrder,1658108326.113454,28075,1,1
1,NewOrder,1658108326.113467,28027,9,1
1,NewOrder,1658108326.122320,38430,2,1
1,NewOrder,1658108326.126189,34584,5,1
1,NewOrder,1658108326.132781,29667,6,1
1,NewOrder,1658108326.134186,40462,8,1
1,NewOrder,1658108326.139321,41257,0,1
1,NewOrder,1658108326.141509,28220,9,1
1,NewOrder,1658108326.141549,48015,1,1
