Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
36,14,14.000,51631,76264,1082400,730921,1099931,1118448,1153314,1153314,1153314
37,134,134.000,4653,37026,52563,60391,77409,93862,120349,180107,199282
38,128,128.000,17785,52019,75237,105591,112807,181805,415140,433455,450673
39,107,107.000,6650,35421,59492,62078,76877,96335,122020,154382,214118
40,128,128.000,8631,51024,63400,81919,94518,154224,177144,295490,381554
41,110,110.000,18227,42874,71370,88142,101871,233239,243517,253785,286735
42,131,131.000,5185,43417,61353,73154,93504,119000,152617,238297,244563
43,118,118.000,25860,43793,60407,118773,112036,220862,551147,627601,627603
44,105,105.000,5331,34865,51630,55682,62740,102545,105465,122630,222911
45,126,126.000,9591,51340,76895,82326,93716,155690,160047,172052,216074
46,96,96.000,3209,34819,45106,104125,67515,531220,574393,652293,652293
47,143,143.000,10013,37262,51999,70069,86012,130431,153139,212347,289516
48,144,144.000,24435,36782,67591,74215,96163,135165,152304,178276,194973
49,61,61.000,34367,60136,84531,154275,135985,488404,521882,623782,623782
50,137,137.000,8948,44446,65052,72637,86214,136218,138922,190923,198355
51,168,168.000,5719,35600,51159,58060,69077,87561,116967,212911,229570
52,140,140.000,17072,34250,42845,70698,60685,94829,397070,437521,474006
53,140,140.000,17480,36054,59886,71225,92726,126629,176964,204096,211437
54,174,174.000,4891,34408,44759,75882,59945,179630,347824,398814,567398
55,66,66.000,8224,84649,101583,108469,142818,151022,186673,238609,238609
56,115,115.000,12360,41874,76448,88241,101646,136630,165806,279682,1059271
57,113,113.000,14034,50362,68258,85496,109329,143232,187476,304552,328407
58,89,89.000,31318,51380,53047,110853,76706,453758,503605,571752,571752
59,94,94.000,6978,59511,100970,107306,134723,187017,212249,304623,304623
60,121,121.000,23450,59922,76256,81036,88772,136834,152531,195245,211957
61,103,103.000,48659,67615,109452,104391,118140,168410,178936,262046,361805
62,89,89.000,7071,40140,61138,109470,143377,366909,367730,402798,402798
63,160,160.000,21200,35033,43575,61098,76752,126757,133718,178492,183547
64,173,173.000,7892,34519,52422,57501,68809,100935,111017,145810,148116
65,131,131.000,17192,34728,43236,77063,69296,127821,358027,394270,411611
66,120,120.000,25503,51262,77556,84629,118073,142405,160521,186566,201896
67,112,112.000,17346,51544,68124,89315,118143,163655,194711,228347,229845
68,119,119.000,5243,51393,84095,82844,93819,125619,173077,219059,227403
69,96,96.000,42047,68458,100774,108402,134988,176063,203501,361623,361623
70,66,66.000,37197,93566,121108,149309,193758,263746,298714,488597,488597
71,78,78.000,6526,96729,117748,135506,152110,236289,300444,356418,356418
72,68,68.000,10225,96802,118810,130326,154299,231657,261939,333356,333356
73,134,134.000,4535,41995,60302,81960,107262,145521,213920,220641,280599
74,97,97.000,5970,51392,88120,93294,122926,169695,196326,257192,257192
75,82,82.000,4134,53041,98040,120710,152872,299050,308936,501012,501012
76,125,125.000,20171,48657,64109,80387,89489,140161,199180,221912,281615
77,113,113.000,4422,54445,106641,93757,115956,130524,174834,233670,312006
78,90,90.000,53595,70983,104872,108170,123138,154139,218581,283840,283840
79,102,102.000,29078,39683,79058,96395,131643,167219,213228,345768,353245
80,93,93.000,16398,69740,105575,120556,166858,214478,248454,276853,276853
81,115,115.000,6696,43195,67825,77792,106074,150275,174160,193316,194016
82,119,119.000,4113,28260,64518,102765,102110,201909,465845,479006,479270
83,72,72.000,3166,36353,53884,122328,137029,426578,494613,542866,542866
84,117,117.000,5485,30864,38704,73582,65428,108396,382066,411565,427398
85,80,80.000,15416,33034,48881,125358,122442,563099,590062,644064,644064
86,51,51.000,6317,30392,45338,202411,104166,815677,871741,897337,897337
87,88,88.000,22843,36708,46851,113143,83269,488526,560415,574008,574008
88,126,126.000,8955,43450,77044,76863,87020,145806,162079,206673,267661
89,85,85.000,26430,44150,61490,125139,144071,423790,490097,567860,567860
90,127,127.000,25621,43732,61683,77702,108697,127563,152829,210187,212982
91,92,92.000,7874,36009,65815,132581,105889,600162,644228,749978,749978
92,99,99.000,18349,51789,68776,75885,92500,134687,145013,228577,228577
93,126,126.000,9357,36447,68238,78660,103308,138568,168791,278310,278571
94,101,101.000,4930,43361,59854,99670,102394,138914,386765,430576,490764
95,160,160.000,15685,34984,53049,61312,68090,118280,152960,245914,281140
96,153,153.000,4054,34979,50790,87192,67833,100053,585302,611307,611643
97,114,114.000,6825,34966,51615,62845,93176,118747,134995,207721,213875
98,135,135.000,17961,43471,68056,72559,92778,119789,135102,206841,271310
99,106,106.000,17626,34981,51725,93792,78455,173333,464676,518422,584391
100,145,145.000,7916,36386,51588,82439,82771,137680,334009,545107,596748
101,118,118.000,17078,34521,53307,69602,84907,143776,209768,261245,261520
102,113,113.000,7416,34535,51216,84642,68890,129595,424306,449322,476137
103,152,152.000,8449,40151,60131,72741,77593,135108,191311,252976,320967
104,137,137.000,17049,42869,53505,69763,93052,126287,159080,202535,203132
105,104,104.000,17526,34751,52323,90263,68386,153009,451002,485569,485913
106,157,157.000,6658,41663,51513,66358,77337,101660,145145,204427,229165
107,148,148.000,18003,40248,56275,69818,84535,149684,161103,201100,220846
108,108,108.000,17235,26481,36789,85723,79937,146245,417605,552077,552213
109,221,221.000,3918,26037,26904,52733,60675,111314,177874,285660,296218
110,116,116.000,5433,26399,51340,72341,116449,143276,160507,260859,269436
111,100,100.000,9840,43403,68453,101448,100519,375776,376007,376847,376847
112,151,151.000,15403,42922,59255,65130,84543,102702,119393,177294,179185
113,148,148.000,8562,48928,67835,66731,83860,101857,127509,145801,204559
114,115,115.000,7293,59331,76364,134837,102225,195821,703834,737432,753859
115,68,68.000,4571,51022,60418,72440,100954,115905,135304,252781,252781
116,139,139.000,24118,34523,49031,69781,93603,142648,151651,261646,294756
117,141,141.000,7320,44914,66095,71944,84632,118179,143703,174208,211939
118,139,139.000,17111,42643,67571,92635,101212,152140,384713,384919,452279
119,99,99.000,8567,33541,42251,62338,93200,158576,158703,210368,210368
