Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1134,1134.000,1587,2070,2477,9489,3389,29762,36962,110937,977773
1,2024,2024.000,1497,2119,2433,5284,2892,3616,6850,93549,623956
2,60,60.000,13335,77158,137272,182252,288164,488460,515669,637774,637774
3,82,82.000,1278,22754,44903,98872,84865,449078,465588,474499,474499
4,28,28.000,12116,33694,133514,341589,828500,833563,850813,879369,879369
5,130,130.000,1993,16976,27005,82766,111585,202685,446096,460711,482048
6,113,113.000,2358,17767,45163,82413,77702,166726,429164,433716,446925
7,102,102.000,1002,17609,45089,106763,157131,214406,542024,562251,564219
8,89,89.000,1791,18446,31968,100775,61235,579862,580962,582624,582624
9,154,154.000,769,17008,41369,70784,89407,170263,312413,360816,373482
10,119,119.000,977,17416,45270,81178,97907,172535,397358,427234,433056
11,125,125.000,995,20648,52733,76025,78875,138708,363178,369283,369299
12,117,117.000,1130,21194,71184,86461,89639,114758,391417,399232,399323
13,157,157.000,635,38827,54562,95517,94957,130736,563621,582358,601608
14,82,82.000,1022,37885,62372,62966,84233,100016,111842,131015,131015
15,90,90.000,884,42670,52924,111769,96343,525359,574094,574505,574505
16,138,138.000,835,37314,62198,71395,101021,134321,154062,170896,170941
17,64,64.000,13785,53635,111188,155551,151693,515658,570795,592838,592838
18,153,153.000,692,21017,50480,67874,120192,137266,146608,170515,170582
19,58,58.000,9226,31386,61031,167440,181300,645500,646099,646375,646375
20,132,132.000,1386,53790,77679,74454,100754,109222,128729,156522,159578
21,112,112.000,4793,48973,62245,115500,160153,186712,452617,453000,511488
22,78,78.000,727,69472,101601,97552,141698,177666,177916,227941,227941
23,126,126.000,776,43593,76612,76849,111844,141861,144897,144986,179806
24,118,118.000,699,16776,35705,82603,77833,170555,494529,513608,513765
25,121,121.000,7503,61615,94060,86574,109895,134917,144063,177516,190479
26,98,98.000,594,34613,66912,118570,136061,515157,535396,559644,559644
27,95,95.000,12240,52433,68971,87344,115534,176025,177819,229041,229041
28,113,113.000,10208,53538,86216,86090,111507,129383,167506,170594,222553
29,88,88.000,9887,40053,88338,117992,185398,249290,268528,286478,286478
30,97,97.000,10358,59945,77255,100057,143870,192795,212726,213940,213940
31,118,118.000,741,51702,77918,85921,122814,160467,164106,186010,196614
32,102,102.000,1020,67583,90924,98571,125846,173731,207323,207583,209231
33,100,100.000,663,73183,110928,94985,128751,153237,172198,188265,188265
34,140,140.000,750,51397,65807,72252,84092,136351,142533,144007,144059
35,143,143.000,909,41006,65246,71684,91816,142323,162058,192524,208843
36,135,135.000,455,45236,58989,71721,105838,117218,159564,190692,190836
37,108,108.000,16941,54751,83869,92845,139840,164800,167816,190472,191834
38,57,57.000,13094,39468,71921,176417,123845,674296,689464,690983,690983
39,103,103.000,9266,54789,84861,98189,140318,157048,164082,192651,194157
40,76,76.000,11588,59976,79743,129861,113367,512279,514030,515892,515892
41,88,88.000,680,70943,87026,117209,119610,370600,370801,374874,374874
42,110,110.000,835,53813,84039,86523,122816,138333,146325,169130,170446
43,114,114.000,830,53216,75876,89626,83113,112427,353542,353742,355542
44,124,124.000,1021,54986,79947,139700,129368,154579,796235,804325,812504
45,34,34.000,1171,37193,88383,87315,146322,170295,171328,171368,171368
46,98,98.000,4366,70050,118715,101454,134522,144929,155708,164577,164577
47,68,68.000,15690,80715,128577,151686,144856,445624,447289,463014,463014
48,167,167.000,599,36378,45687,55950,62052,120732,150718,185225,185575
49,131,131.000,794,28635,44650,79627,60943,104769,489007,496838,514247
50,132,132.000,628,46532,61671,71978,102746,120233,136612,153268,153412
51,146,146.000,720,35495,52353,70497,68281,119816,327102,333162,344503
52,131,131.000,7666,35839,46389,81158,76894,103703,444902,462808,462927
53,143,143.000,11508,37511,53258,63799,82751,136383,142899,151064,151918
54,124,124.000,3693,46104,68755,127284,110955,145255,752905,754674,756034
55,85,85.000,10612,36332,51498,51215,60959,77195,79008,111652,111652
56,125,125.000,553,50413,68762,84583,102761,177518,185754,187450,188194
57,100,100.000,13330,42490,75828,98999,103663,360384,377869,403842,403842
58,193,193.000,636,34366,44211,49454,68179,85316,94371,103080,115172
59,136,136.000,800,17503,35997,76280,84408,97713,478234,501715,957971
60,145,145.000,669,37122,64018,64971,77334,120304,126526,136688,136985
61,119,119.000,9246,51141,77056,83691,134042,151772,153039,209813,209865
62,73,73.000,955,60670,77019,142275,126356,559955,570599,587661,587661
63,131,131.000,787,60378,69296,72969,93139,100149,104685,125186,150615
64,187,187.000,646,36598,51591,57255,84314,102288,119591,126708,129870
65,89,89.000,3123,39100,61381,110178,101963,402398,435220,436507,436507
66,191,191.000,2803,19175,37212,51014,75752,99571,138939,178444,183016
67,136,136.000,634,15572,30905,73414,72013,112748,464000,511614,511653
68,298,298.000,735,13818,21299,33611,43030,71105,107895,145628,160354
69,273,273.000,447,11555,15808,35982,22238,47069,80903,536060,536445
70,336,336.000,474,11972,15798,30500,21808,51237,83752,343442,1014081
71,287,287.000,1719,11689,15530,34065,21251,38910,95938,499239,517791
72,327,327.000,693,12960,16083,30181,20566,28340,49444,442710,479936
73,254,254.000,503,12454,17855,40952,30816,79416,127843,446615,472702
74,154,154.000,9341,42717,68367,71593,85415,118760,181201,186049,194156
75,154,154.000,651,35302,51038,57890,68339,93402,151271,168492,169494
76,119,119.000,6738,35350,45064,82168,61353,135299,393811,410729,410774
77,135,135.000,740,42632,65485,72572,94455,128940,159028,161458,171303
78,145,145.000,17834,42749,60347,70205,85230,118091,143081,176621,293716
79,137,137.000,9903,56727,64665,73763,85864,136037,149553,167556,167572
80,65,65.000,22088,50856,81834,159205,117605,634672,673764,676399,676399
81,133,133.000,755,34699,51287,70763,92852,125675,193333,195518,201784
82,174,174.000,735,43714,61432,60223,76194,92798,101744,102263,102576
83,196,196.000,10313,34217,44295,48931,59662,74918,100175,110640,113966
84,71,71.000,781,34309,51085,141145,59707,725139,732931,745444,745444
85,146,146.000,724,40930,60969,68538,94618,117681,139660,160076,160272
86,155,155.000,810,42346,58309,72749,93358,117924,151785,169363,1021618
87,323,323.000,461,1092,4372,28471,57972,84769,113380,142734,142812
88,111,111.000,9803,45529,51541,91951,91250,116055,462950,466982,482606
89,164,164.000,811,34613,51649,58214,76370,93149,132896,134681,135912
90,146,146.000,5910,42863,67681,70773,93978,122419,155544,159506,159602
91,124,124.000,8473,49711,59563,76664,102796,127918,135410,151023,152521
92,166,166.000,11247,42462,58829,62885,83943,106406,125968,128127,143677
93,43,43.000,539,59594,87339,229281,184357,749731,750825,752380,752380
94,121,121.000,6310,51709,68390,80108,117668,134374,149536,151147,152344
95,178,178.000,729,42524,52126,57358,68100,85816,101380,119328,133560
96,152,152.000,643,50673,59643,64326,76336,94365,131429,134803,134833
97,156,156.000,651,42233,61939,66475,92706,118944,126068,134881,135113
98,32,32.000,11018,84470,87238,297584,774588,775781,777511,778674,778674
99,134,134.000,9727,43735,67941,75976,92526,118158,176514,185623,187907
100,165,165.000,847,34152,43934,60114,85937,101642,158802,172436,172827
101,137,137.000,828,41432,67483,71882,92776,151608,159605,201028,201039
102,157,157.000,739,42594,59201,66005,93634,102903,124506,125889,125904
103,100,100.000,796,34641,58277,97148,76016,432887,434674,443064,443064
104,167,167.000,4428,34796,50927,60431,78165,100602,136031,142485,144879
105,137,137.000,12250,42594,52146,72758,67800,158689,218103,234770,235080
106,153,153.000,841,40060,59400,66034,92416,101655,158865,168673,169676
107,146,146.000,4370,42776,60091,96051,93437,126140,493925,501069,501072
108,85,85.000,887,40316,59438,69644,78638,166942,175647,199591,199591
109,145,145.000,584,34370,58884,69319,93546,117641,165011,200502,201114
110,149,149.000,918,35241,55410,70526,92719,125692,207702,209271,211278
111,112,112.000,817,42562,59268,93102,94416,209287,408523,426315,426346
112,173,173.000,2306,34537,43154,50850,67515,83331,110510,117372,119441
113,43,43.000,24180,34479,76381,237785,136510,792321,792436,792601,792601
114,130,130.000,1115,34050,50793,76818,109244,170826,209560,215214,218862
115,187,187.000,734,41075,43515,54685,59388,99698,109403,144093,144565
116,139,139.000,15871,46367,59283,68482,68717,101148,200906,202161,202543
117,145,145.000,12067,43043,65950,71477,84774,117680,151704,184300,184315
118,124,124.000,2720,41996,72507,94018,109790,168149,324332,325754,336038
119,126,126.000,695,41532,51120,61133,84735,109427,117431,126168,126727
