Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,665.600,15.044,1.278,2.121,2.495,3.147,24.842,45.725,296.603,977.773,0.066
5,117.600,86.449,0.769,17.232,38.772,89.494,192.898,429.203,580.839,582.624,0.012
10,120.000,82.398,0.635,22.217,55.012,89.938,135.750,369.299,571.702,601.608,0.012
15,100.600,99.331,0.692,34.967,56.138,127.762,158.810,515.658,645.500,646.375,0.010
20,113.200,87.992,0.699,35.725,69.698,111.118,161.125,185.418,495.928,513.765,0.011
25,103.000,98.067,0.594,47.564,86.011,119.704,169.068,236.062,535.072,559.644,0.010
30,111.400,88.891,0.663,54.829,78.935,122.814,154.421,180.432,209.231,213.940,0.011
35,109.200,91.813,0.455,47.843,70.566,116.386,155.771,167.740,674.296,690.983,0.011
40,102.400,111.800,0.680,54.706,79.332,113.738,148.668,370.705,796.368,812.504,0.009
45,99.600,86.347,0.599,36.603,56.700,117.018,145.375,171.368,489.862,514.247,0.012
50,135.200,81.852,0.628,37.276,54.407,86.056,128.560,152.050,752.905,756.034,0.012
55,127.800,70.024,0.553,34.791,52.314,77.644,105.497,177.658,478.234,957.971,0.014
60,131.000,76.384,0.646,44.434,61.506,91.703,126.356,136.797,561.181,587.661,0.013
65,197.400,50.024,0.447,14.240,22.881,57.695,98.235,143.226,487.078,536.445,0.020
70,271.600,37.792,0.474,12.726,17.017,27.374,76.123,109.590,442.710,1014.081,0.026
75,138.000,70.690,0.651,42.749,58.950,85.126,120.327,151.399,393.810,410.774,0.014
80,127.800,78.013,0.735,35.034,51.557,76.041,104.456,126.356,725.165,745.444,0.013
85,179.800,55.876,0.461,17.766,49.362,76.100,109.463,134.201,423.530,1021.618,0.018
90,120.000,83.051,0.539,43.715,65.024,100.794,128.127,150.905,734.284,752.380,0.012
95,130.400,76.781,0.643,43.119,59.721,85.005,117.805,133.560,775.598,778.674,0.013
100,145.200,68.783,0.739,34.843,57.818,87.850,109.555,151.400,434.259,443.064,0.015
105,133.200,75.174,0.584,42.227,59.057,92.251,126.280,168.095,499.565,501.072,0.013
110,121.400,82.280,0.817,34.631,51.736,84.381,139.731,209.287,792.101,792.601,0.012
115,144.200,68.614,0.695,42.221,58.644,77.109,111.156,144.011,310.924,336.038,0.015
