Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,586,586.000,926,7566,13428,17190,18650,26020,30275,177865,190156,585,1,177865,13428,17190,18650,26020,30275
1,471,471.000,773,7769,18080,21098,29478,37355,48728,62192,97614,470,1,62192,18080,21098,29478,37355,48728
2,553,553.000,934,10213,17856,18069,24504,27326,34759,43553,51957,553,0,43553,17856,18069,24504,27326,34759
3,596,596.000,854,6456,17661,16786,23429,25680,26362,34877,39776,596,0,34877,17661,16786,23429,25680,26362
4,597,597.000,685,6126,17505,16644,22934,25808,26494,42364,47112,597,0,42364,17505,16644,22934,25808,26494
5,639,639.000,837,6126,17329,15756,20882,23072,26133,33744,37755,638,1,33744,17329,15756,20882,23072,26133
6,548,548.000,835,16813,17320,18054,21693,26067,29841,42311,50553,548,0,42311,17320,18054,21693,26067,29841
7,588,588.000,865,12193,17270,17000,21627,25989,33726,35628,43288,587,1,35628,17270,17000,21627,25989,33726
8,617,617.000,819,5688,17291,16197,21778,25684,26253,36729,61183,616,1,36729,17291,16197,21778,25684,26253
9,554,554.000,1038,16537,17168,18033,22131,25864,33545,41957,54474,553,1,41957,17168,18033,22131,25864,33545
10,642,642.000,845,5553,17158,15531,21978,24943,26137,41160,63642,642,0,41160,17158,15531,21978,24943,26137
11,630,630.000,817,5471,17183,15848,21861,25137,26298,54648,72305,629,1,54648,17183,15848,21861,25137,26298
12,622,622.000,2147,5467,17305,15952,22070,25276,26028,34574,51306,621,1,34574,17305,15952,22070,25276,26028
13,574,574.000,922,16421,17136,17441,21508,25489,26254,34900,45742,573,1,34900,17136,17441,21508,25489,26254
14,628,628.000,739,5608,17124,15955,21223,25441,25861,33654,43825,627,1,33654,17124,15955,21223,25441,25861
15,632,632.000,798,5387,17056,15797,21431,25334,26074,34036,43146,632,0,34036,17056,15797,21431,25334,26074
16,597,597.000,767,16283,17041,16734,20148,24977,25640,58550,59890,596,1,58550,17041,16734,20148,24977,25640
17,631,631.000,816,16397,16930,15738,17416,20693,25178,26133,34077,630,1,26133,16930,15738,17416,20693,25178
18,636,636.000,731,16103,16938,15700,17554,21425,25140,26414,33643,635,1,26414,16938,15700,17554,21425,25140
19,646,646.000,765,16144,17035,15522,19607,21523,25100,25712,28730,646,0,25712,17035,15522,19607,21523,25100
20,577,577.000,751,16607,16987,17289,19582,25052,25377,26020,41527,576,1,26020,16987,17289,19582,25052,25377
21,541,541.000,786,16685,17006,18441,23951,25589,26218,41775,68951,541,0,41775,17006,18441,23951,25589,26218
22,556,556.000,742,16694,17008,17929,20663,25428,28458,34302,62363,556,0,34302,17008,17929,20663,25428,28458
23,620,620.000,1247,16392,16927,16135,19285,21770,25343,27836,38406,619,1,27836,16927,16135,19285,21770,25343
24,562,562.000,713,16662,16962,18021,20206,25235,25706,41835,57973,561,1,41835,16962,18021,20206,25235,25706
25,474,474.000,723,16610,17044,20881,21548,25379,33811,158873,160429,473,1,158873,17044,20881,21548,25379,33811
26,678,678.000,803,5172,16989,14672,21114,22494,25350,33244,42562,677,1,33244,16989,14672,21114,22494,25350
27,661,661.000,760,5125,17047,15073,21027,22042,24770,26076,102517,660,1,26076,17047,15073,21027,22042,24770
28,668,668.000,835,5199,17084,15008,21224,22215,25164,33905,41680,667,1,33905,17084,15008,21224,22215,25164
29,675,675.000,809,5239,17022,14815,21143,22142,24835,26379,35188,675,0,26379,17022,14815,21143,22142,24835
30,680,680.000,740,5231,16994,14689,20960,21850,22831,25672,36698,680,0,25672,16994,14689,20960,21850,22831
31,656,656.000,803,5567,16895,15155,20445,21553,22627,25785,34374,656,0,25785,16895,15155,20445,21553,22627
32,572,572.000,4186,16674,16949,17844,19854,24874,25266,67353,84464,571,1,67353,16949,17844,19854,24874,25266
33,590,590.000,753,16628,16957,16755,19536,24766,25048,25281,26596,589,1,25281,16957,16755,19536,24766,25048
34,566,566.000,733,16655,16829,17436,17104,24520,25050,33651,51640,565,1,33651,16829,17436,17104,24520,25050
35,592,592.000,933,16660,16783,16867,16914,17110,17283,25424,25735,591,1,25424,16783,16867,16914,17110,17283
36,582,582.000,827,16669,16787,17165,16918,17146,17442,37024,50292,581,1,37024,16787,17165,16918,17146,17442
37,549,549.000,781,16655,16801,19723,16975,17364,25085,149875,150170,548,1,149875,16801,19723,16975,17364,25085
38,510,510.000,789,16667,16812,18109,17083,24764,25369,41301,41549,509,1,41301,16812,18109,17083,24764,25369
39,569,569.000,738,16642,16784,17524,16989,24638,25173,32956,33925,568,1,32956,16784,17524,16989,24638,25173
40,548,548.000,729,16679,16823,18172,17098,24813,25193,50155,50512,547,1,50155,16823,18172,17098,24813,25193
41,576,576.000,790,16665,16778,17342,16944,17344,25122,25459,25597,575,1,25459,16778,17342,16944,17344,25122
42,571,571.000,863,16677,16797,17468,16904,17383,25190,25554,25699,570,1,25554,16797,17468,16904,17383,25190
43,574,574.000,743,16644,16775,17414,16926,17304,25210,33412,33867,573,1,33412,16775,17414,16926,17304,25210
44,513,513.000,831,16636,16784,19449,17033,24950,25519,108487,109015,512,1,108487,16784,19449,17033,24950,25519
45,587,587.000,702,16671,16774,16969,16919,17109,17355,33456,33649,586,1,33456,16774,16969,16919,17109,17355
46,582,582.000,838,16640,16777,17233,16911,17246,20887,33405,33711,581,1,33405,16777,17233,16911,17246,20887
47,496,496.000,829,16657,16779,20094,17017,25373,25690,108402,108690,495,1,108402,16779,20094,17017,25373,25690
48,511,511.000,759,16674,16800,19580,17008,25207,33034,66571,67186,510,1,66571,16800,19580,17008,25207,33034
49,550,550.000,15880,16658,16778,18186,16964,25038,25221,33569,33897,549,1,33569,16778,18186,16964,25038,25221
50,541,541.000,784,16669,16792,18430,16968,25086,25556,33562,33850,540,1,33562,16792,18430,16968,25086,25556
51,557,557.000,819,16652,16778,17903,16956,24955,25535,33282,33560,556,1,33282,16778,17903,16956,24955,25535
52,522,522.000,883,16655,16766,19236,16919,25035,25383,83197,125396,521,1,83197,16766,19236,16919,25035,25383
53,567,567.000,723,16643,16772,17579,16958,24701,25063,25334,26714,566,1,25334,16772,17579,16958,24701,25063
54,556,556.000,796,16641,16778,17906,16983,25055,25240,40302,50248,555,1,40302,16778,17906,16983,25055,25240
55,583,583.000,4236,16644,16806,17149,17045,24583,25159,25655,25907,583,0,25655,16806,17149,17045,24583,25159
56,551,551.000,815,16631,16778,18074,17029,25110,25467,25850,50554,550,1,25850,16778,18074,17029,25110,25467
57,502,502.000,770,16627,16786,19987,17064,25011,57861,83389,83663,501,1,83389,16786,19987,17064,25011,57861
58,577,577.000,4496,16628,16807,17313,17038,21594,25127,41545,42051,576,1,41545,16807,17313,17038,21594,25127
59,574,574.000,800,16611,16775,17407,17016,22021,25613,33867,34051,573,1,33867,16775,17407,17016,22021,25613
60,534,534.000,767,16621,16735,18694,16894,17245,27161,66937,67210,533,1,66937,16735,18694,16894,17245,27161
61,597,597.000,861,16617,16738,16692,16858,17032,17173,17474,25300,596,1,17474,16738,16692,16858,17032,17173
62,598,598.000,843,16631,16758,16740,16883,17044,17143,17893,24763,597,1,17893,16758,16740,16883,17044,17143
63,465,465.000,744,16639,16746,21475,16922,17249,49458,150841,183498,464,1,150841,16746,21475,16922,17249,49458
64,591,591.000,666,16554,16724,16904,16876,17191,17415,34363,34796,590,1,34363,16724,16904,16876,17191,17415
65,598,598.000,776,16600,16732,16733,16878,17083,17258,25152,25484,597,1,25152,16732,16733,16878,17083,17258
66,551,551.000,767,16582,16758,18163,16995,17268,17690,66686,67046,550,1,66686,16758,18163,16995,17268,17690
67,575,575.000,777,16557,16744,17324,16968,17678,25034,33308,33778,574,1,33308,16744,17324,16968,17678,25034
68,574,574.000,755,16643,16759,17460,16929,18192,24763,25950,33751,573,1,25950,16759,17460,16929,18192,24763
69,522,522.000,814,16651,16751,20212,16918,24543,25939,150338,150695,521,1,150338,16751,20212,16918,24543,25939
70,534,534.000,794,16630,16769,17549,16929,24622,24986,25473,25625,533,1,25473,16769,17549,16929,24622,24986
71,580,580.000,804,16651,16776,17314,16950,17237,24683,25123,49810,579,1,25123,16776,17314,16950,17237,24683
72,573,573.000,16008,16645,16757,17343,16914,17183,24748,25140,33081,572,1,25140,16757,17343,16914,17183,24748
73,567,567.000,784,16579,16751,17595,16971,17594,24873,42527,43666,566,1,42527,16751,17595,16971,17594,24873
74,570,570.000,15892,16654,16767,17620,16945,17437,24766,33502,33619,569,1,33502,16767,17620,16945,17437,24766
75,572,572.000,1004,16627,16752,17374,16906,17335,24679,25123,50211,571,1,25123,16752,17374,16906,17335,24679
76,420,420.000,845,16643,16765,23880,17049,34296,75271,108502,108721,419,1,108502,16765,23880,17049,34296,75271
77,580,580.000,808,16634,16727,17150,16850,17065,24887,25215,50107,579,1,25215,16727,17150,16850,17065,24887
78,582,582.000,781,16611,16744,17161,16879,17166,24979,25196,33199,581,1,25196,16744,17161,16879,17166,24979
79,533,533.000,700,16659,16773,18799,16950,25051,33216,50164,50540,532,1,50164,16773,18799,16950,25051,33216
80,510,510.000,16205,16636,16726,19505,16868,17116,25157,99915,100477,509,1,99915,16726,19505,16868,17116,25157
81,586,586.000,921,16641,16739,17141,16847,17106,24406,25564,25851,585,1,25564,16739,17141,16847,17106,24406
82,575,575.000,15879,16625,16727,17306,16839,17061,25021,25695,25840,574,1,25695,16727,17306,16839,17061,25021
83,582,582.000,958,16621,16725,17239,16844,17205,25032,25592,25807,581,1,25592,16725,17239,16844,17205,25032
84,451,451.000,830,16612,16753,22039,17072,32681,33414,166900,183260,450,1,166900,16753,22039,17072,32681,33414
85,676,676.000,786,5534,16727,14777,20203,24883,25413,33935,37262,675,1,33935,16727,14777,20203,24883,25413
86,633,633.000,732,16454,16766,15832,17326,22880,25091,25724,33191,632,1,25724,16766,15832,17326,22880,25091
87,599,599.000,726,16632,16765,16718,16904,20545,25032,25675,26013,598,1,25675,16765,16718,16904,20545,25032
88,597,597.000,759,16614,16759,16687,16975,20673,24773,25652,25917,596,1,25652,16759,16687,16975,20673,24773
89,591,591.000,744,16595,16751,16934,16945,20458,25025,41387,42106,591,0,41387,16751,16934,16945,20458,25025
90,591,591.000,757,16569,16756,16832,16990,20957,25040,25568,25958,590,1,25568,16756,16832,16990,20957,25040
91,508,508.000,883,16601,16767,19562,17032,21265,25243,158389,158621,507,1,158389,16767,19562,17032,21265,25243
92,601,601.000,710,16593,16761,16775,17018,20559,24997,25545,25821,600,1,25545,16761,16775,17018,20559,24997
93,596,596.000,781,16532,16732,16642,16979,20246,25037,25566,33741,595,1,25566,16732,16642,16979,20246,25037
94,593,593.000,734,16508,16767,16883,17140,24169,25221,33253,33581,592,1,33253,16767,16883,17140,24169,25221
95,598,598.000,797,16462,16763,16707,17115,20882,25058,25903,26714,597,1,25903,16763,16707,17115,20882,25058
96,536,536.000,769,16542,16756,18583,17101,21214,25257,116608,117711,535,1,116608,16756,18583,17101,21214,25257
97,612,612.000,719,16533,16730,16429,16950,19608,22216,25180,25606,611,1,25180,16730,16429,16950,19608,22216
98,597,597.000,784,16544,16762,16672,17036,20623,24534,25512,25832,597,0,25512,16762,16672,17036,20623,24534
99,588,588.000,810,16555,16766,16898,17134,22161,25135,33268,33534,587,1,33268,16766,16898,17134,22161,25135
100,500,500.000,825,16532,16824,20025,17850,25198,32941,149796,150173,499,1,149796,16824,20025,17850,25198,32941
101,590,590.000,751,16579,16778,17051,17253,24754,25131,25496,26297,590,0,25496,16778,17051,17253,24754,25131
102,549,549.000,727,16511,16767,18269,17130,21330,25263,66852,67477,548,1,66852,16767,18269,17130,21330,25263
103,569,569.000,726,16585,16776,17435,17035,21774,25053,57798,58516,568,1,57798,16776,17435,17035,21774,25053
104,548,548.000,14974,16603,16750,18111,16953,24929,25367,33781,58798,547,1,33781,16750,18111,16953,24929,25367
105,538,538.000,749,16615,16726,18636,16866,17137,25365,83270,83600,537,1,83270,16726,18636,16866,17137,25365
106,567,567.000,795,16620,16747,17572,16897,17653,25137,33473,50086,566,1,33473,16747,17572,16897,17653,25137
107,583,583.000,680,16622,16727,17282,16859,17110,24976,25495,25689,582,1,25495,16727,17282,16859,17110,24976
108,548,548.000,7090,16604,16724,18081,16877,17123,17744,66562,66920,547,1,66562,16724,18081,16877,17123,17744
109,553,553.000,850,16609,16741,18073,16926,25049,25458,34743,35094,552,1,34743,16741,18073,16926,25049,25458
110,596,596.000,741,16609,16712,16769,16827,16958,17081,25034,25693,595,1,25034,16712,16769,16827,16958,17081
111,596,596.000,766,16609,16711,16687,16816,16963,17043,17300,17555,596,0,17300,16711,16687,16816,16963,17043
112,590,590.000,15808,16615,16722,17009,16856,17061,17225,25154,25299,590,0,25154,16722,17009,16856,17061,17225
113,595,595.000,15957,16618,16710,16849,16809,16957,17070,24994,25199,594,1,24994,16710,16849,16809,16957,17070
114,476,476.000,703,16641,16736,20896,16909,17265,33753,158277,158614,475,1,158277,16736,20896,16909,17265,33753
