Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,613.200,16.304,0.904,6.761,16.987,19.109,26.295,33.027,58.533,182.312,0.061
5,534.000,18.657,0.650,16.889,17.090,17.621,25.495,25.887,33.720,34.742,0.054
10,546.000,18.287,0.663,16.823,17.052,17.979,25.433,25.847,34.200,69.330,0.055
15,576.600,17.349,0.623,16.651,16.961,17.467,25.145,25.578,33.842,132.063,0.058
20,569.200,17.534,0.756,16.715,16.910,17.158,18.246,24.977,33.903,43.146,0.057
25,549.800,18.155,0.728,16.712,16.957,18.125,25.137,25.503,34.036,109.253,0.055
30,608.200,16.412,0.762,16.428,16.895,17.641,22.241,25.361,33.801,109.399,0.061
35,566.600,17.652,0.720,16.682,16.835,17.162,24.717,25.185,33.084,50.817,0.057
40,572.400,17.442,0.725,16.620,16.799,17.041,17.452,24.732,26.303,83.370,0.057
45,536.200,18.609,0.762,16.644,16.817,17.168,24.761,25.291,82.825,84.463,0.054
50,564.400,17.787,0.739,16.628,16.767,16.985,17.407,25.014,33.477,150.492,0.056
55,570.400,17.450,0.714,16.638,16.766,16.928,17.352,25.035,34.235,58.628,0.057
60,541.000,18.453,0.803,16.655,16.774,16.928,24.829,25.261,58.534,100.310,0.054
65,563.200,17.730,0.716,16.640,16.767,16.944,17.584,25.136,33.122,92.358,0.056
70,530.800,18.817,0.725,16.622,16.771,16.978,24.733,25.339,58.376,150.372,0.053
75,573.000,17.449,0.743,16.632,16.748,16.905,17.340,25.059,33.146,50.248,0.057
80,532.400,19.014,0.751,16.617,16.762,16.984,25.066,25.629,66.720,150.191,0.053
85,515.800,19.090,0.703,16.630,16.749,16.918,24.789,25.327,75.372,167.227,0.052
90,615.000,16.261,0.744,16.427,16.765,17.434,24.190,25.297,33.512,108.578,0.061
95,611.800,16.356,0.701,16.516,16.763,17.103,20.318,21.147,25.531,134.147,0.061
100,576.400,17.287,0.732,16.532,16.777,17.261,24.653,25.348,34.070,158.557,0.058
105,533.200,18.729,0.818,16.609,16.734,16.886,21.050,25.225,49.987,158.952,0.053
110,557.200,17.936,0.763,16.620,16.751,16.933,24.597,25.151,33.508,66.935,0.056
115,531.800,18.721,0.719,16.637,16.750,16.930,24.483,25.066,58.677,200.113,0.053
