Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,942,942.000,998,4787,6618,10840,9838,17035,25031,166801,182312,941,1,166801,6618,10840,9838,17035,25031
1,489,489.000,978,11976,17789,19993,26048,32472,39354,66400,102464,489,0,66400,17789,19993,26048,32472,39354
2,551,551.000,904,9912,17604,18259,24657,27234,33698,82930,84477,550,1,82930,17604,18259,24657,27234,33698
3,583,583.000,928,16318,17448,17082,20552,25656,26226,36989,44292,582,1,36989,17448,17082,20552,25656,26226
4,501,501.000,999,16956,17245,19916,25124,26146,33716,34580,44309,500,1,34580,17245,19916,25124,26146,33716
5,526,526.000,650,16900,17132,18921,17836,25759,26042,33656,34507,525,1,33656,17132,18921,17836,25759,26042
6,516,516.000,808,16950,17170,19331,24998,25551,26043,34033,34638,515,1,34033,17170,19331,24998,25551,26043
7,563,563.000,901,16851,17059,17662,17438,22625,25461,26140,29788,562,1,26140,17059,17662,17438,22625,25461
8,536,536.000,957,16880,17061,18673,17467,25432,25962,34032,34683,535,1,34032,17061,18673,17467,25432,25962
9,529,529.000,830,16855,17048,18779,17638,25461,25795,34142,34742,528,1,34142,17048,18779,17638,25461,25795
10,515,515.000,922,16864,17113,19389,19945,25410,33166,65261,69330,515,0,65261,17113,19389,19945,25410,33166
11,530,530.000,889,16883,17035,18849,17500,25529,25754,34106,34353,529,1,34106,17035,18849,17500,25529,25754
12,539,539.000,4286,16832,17042,18697,17787,25415,25987,34492,68181,538,1,34492,17042,18697,17787,25415,25987
13,613,613.000,806,15211,17117,16257,20469,25485,25902,34119,37779,612,1,34119,17117,16257,20469,25485,25902
14,533,533.000,663,16835,17011,18579,17531,25272,25529,32959,34204,532,1,32959,17011,18579,17531,25272,25529
15,554,554.000,821,16723,16952,18079,17335,24897,25280,33763,34151,553,1,33763,16952,18079,17335,24897,25280
16,603,603.000,623,16675,16923,16504,17184,17984,21957,25834,37298,602,1,25834,16923,16504,17184,17984,21957
17,576,576.000,827,16661,16926,17342,17324,25114,25560,29303,34380,576,0,29303,16926,17342,17324,25114,25560
18,578,578.000,854,16532,17019,17248,20667,25555,25922,34165,35112,578,0,34165,17019,17248,20667,25555,25922
19,572,572.000,773,16276,17031,17639,20140,25356,25866,117259,132063,572,0,117259,17031,17639,20140,25356,25866
20,565,565.000,839,16664,16936,17509,17266,24729,26198,42509,43146,564,1,42509,16936,17509,17266,24729,26198
21,590,590.000,774,16715,16900,17013,17053,17251,17373,25447,25911,589,1,25447,16900,17013,17053,17251,17373
22,583,583.000,16012,16728,16909,17257,17121,17462,19045,25216,25826,582,1,25216,16909,17257,17121,17462,19045
23,540,540.000,8131,16727,16937,18286,17306,24908,25307,33928,34169,539,1,33928,16937,18286,17306,24908,25307
24,568,568.000,756,16725,16897,17665,17177,24493,25131,34019,34328,567,1,34019,16897,17665,17177,24493,25131
25,565,565.000,728,16717,16922,17650,17313,24758,25469,34075,41700,564,1,34075,16922,17650,17313,24758,25469
26,549,549.000,848,16730,17033,18062,20770,25198,25491,32947,33626,548,1,32947,17033,18062,20770,25198,25491
27,564,564.000,738,16704,16954,17972,21134,25290,25542,25889,34117,563,1,25889,16954,17972,21134,25290,25542
28,559,559.000,766,16724,16908,17664,18219,24918,25331,33551,33849,559,0,33551,16908,17664,18219,24918,25331
29,512,512.000,745,16679,16978,19548,19983,24945,29080,108580,109253,511,1,108580,16978,19548,19983,24945,29080
30,554,554.000,783,16738,16967,18011,20454,25301,25462,33776,34198,554,0,33776,16967,18011,20454,25301,25462
