time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,942,942.000,942.000,166801,166801,941,1
1,489,489.000,489.000,66400,66400,489,0
2,551,551.000,551.000,82930,82930,550,1
3,583,583.000,583.000,36989,36989,582,1
4,501,501.000,501.000,34580,34580,500,1
5,526,526.000,526.000,33656,33656,525,1
6,516,516.000,516.000,34033,34033,515,1
7,563,563.000,563.000,26140,26140,562,1
8,536,536.000,536.000,34032,34032,535,1
9,529,529.000,529.000,34142,34142,528,1
10,515,515.000,515.000,65261,65261,515,0
11,530,530.000,530.000,34106,34106,529,1
12,539,539.000,539.000,34492,34492,538,1
13,613,613.000,613.000,34119,34119,612,1
14,533,533.000,533.000,32959,32959,532,1
15,554,554.000,554.000,33763,33763,553,1
16,603,603.000,603.000,25834,25834,602,1
17,576,576.000,576.000,29303,29303,576,0
18,578,578.000,578.000,34165,34165,578,0
19,572,572.000,572.000,117259,117259,572,0
20,565,565.000,565.000,42509,42509,564,1
21,590,590.000,590.000,25447,25447,589,1
22,583,583.000,583.000,25216,25216,582,1
23,540,540.000,540.000,33928,33928,539,1
24,568,568.000,568.000,34019,34019,567,1
25,565,565.000,565.000,34075,34075,564,1
26,549,549.000,549.000,32947,32947,548,1
27,564,564.000,564.000,25889,25889,563,1
28,559,559.000,559.000,33551,33551,559,0
29,512,512.000,512.000,108580,108580,511,1
30,554,554.000,554.000,33776,33776,554,0
31,667,667.000,667.000,38432,38432,666,1
32,619,619.000,619.000,25543,25543,619,0
33,564,564.000,564.000,108504,108504,563,1
34,637,637.000,637.000,21587,21587,637,0
35,630,630.000,630.000,25073,25073,629,1
36,581,581.000,581.000,25277,25277,580,1
37,545,545.000,545.000,33475,33475,544,1
38,528,528.000,528.000,50350,50350,527,1
39,549,549.000,549.000,47392,47392,548,1
40,576,576.000,576.000,25511,25511,575,1
41,573,573.000,573.000,25846,25846,572,1
42,556,556.000,556.000,82788,82788,555,1
43,582,582.000,582.000,26434,26434,581,1
44,575,575.000,575.000,33468,33468,574,1
45,563,563.000,563.000,33688,33688,562,1
46,572,572.000,572.000,25280,25280,571,1
47,560,560.000,560.000,25518,25518,559,1
48,555,555.000,555.000,25958,25958,554,1
49,431,431.000,431.000,83785,83785,430,1
50,530,530.000,530.000,58365,58365,529,1
51,600,600.000,600.000,17626,17626,599,1
52,581,581.000,581.000,33446,33446,580,1
53,589,589.000,589.000,25207,25207,588,1
54,522,522.000,522.000,149821,149821,522,0
55,555,555.000,555.000,41562,41562,554,1
56,587,587.000,587.000,25087,25087,586,1
57,569,569.000,569.000,36365,36365,568,1
58,593,593.000,593.000,25154,25154,592,1
59,548,548.000,548.000,58288,58288,547,1
60,555,555.000,555.000,41838,41838,554,1
61,565,565.000,565.000,25980,25980,564,1
62,485,485.000,485.000,100033,100033,484,1
63,570,570.000,570.000,25398,25398,569,1
64,530,530.000,530.000,58836,58836,529,1
65,578,578.000,578.000,25410,25410,578,0
66,574,574.000,574.000,33392,33392,573,1
67,570,570.000,570.000,25634,25634,569,1
68,516,516.000,516.000,91524,91524,515,1
69,578,578.000,578.000,25626,25626,578,0
70,569,569.000,569.000,33590,33590,568,1
71,572,572.000,572.000,25365,25365,572,0
72,497,497.000,497.000,125167,125167,496,1
73,580,580.000,580.000,25577,25577,579,1
74,436,436.000,436.000,149936,149936,435,1
75,570,570.000,570.000,33028,33028,569,1
76,577,577.000,577.000,33199,33199,576,1
77,559,559.000,559.000,42025,42025,558,1
78,574,574.000,574.000,33379,33379,573,1
79,585,585.000,585.000,25481,25481,584,1
80,524,524.000,524.000,34036,34036,523,1
81,478,478.000,478.000,108417,108417,477,1
82,573,573.000,573.000,25690,25690,572,1
83,547,547.000,547.000,42063,42063,546,1
84,540,540.000,540.000,149671,149671,540,0
85,495,495.000,495.000,57799,57799,494,1
86,390,390.000,390.000,166797,166797,389,1
87,576,576.000,576.000,25245,25245,575,1
88,572,572.000,572.000,25785,25785,571,1
89,546,546.000,546.000,58118,58118,545,1
90,565,565.000,565.000,33467,33467,564,1
91,713,713.000,713.000,30745,30745,712,1
92,616,616.000,616.000,25766,25766,615,1
93,577,577.000,577.000,100265,100265,576,1
94,604,604.000,604.000,33682,33682,604,0
95,631,631.000,631.000,25216,25216,631,0
96,580,580.000,580.000,125128,125128,580,0
97,633,633.000,633.000,21318,21318,632,1
98,621,621.000,621.000,25283,25283,620,1
99,594,594.000,594.000,100143,100143,593,1
100,511,511.000,511.000,158134,158134,510,1
101,587,587.000,587.000,33736,33736,587,0
102,607,607.000,607.000,26060,26060,606,1
103,614,614.000,614.000,25792,25792,613,1
104,563,563.000,563.000,40186,40186,562,1
105,481,481.000,481.000,158076,158076,480,1
106,545,545.000,545.000,33625,33625,544,1
107,575,575.000,575.000,25551,25551,574,1
108,570,570.000,570.000,26172,26172,569,1
109,495,495.000,495.000,150050,150050,494,1
110,531,531.000,531.000,66795,66795,530,1
111,550,550.000,550.000,33394,33394,549,1
112,567,567.000,567.000,33371,33371,566,1
113,575,575.000,575.000,25655,25655,574,1
114,563,563.000,563.000,25274,25274,562,1
115,397,397.000,397.000,199812,199812,397,0
116,581,581.000,581.000,33713,33713,581,0
117,571,571.000,571.000,25159,25159,570,1
118,573,573.000,573.000,33303,33303,573,0
119,537,537.000,537.000,57953,57953,536,1
